Time,Yaw,Pitch,Roll,a_x,a_y,a_z,Pressure,Altitude,launch_detected,kf_velocity,kf_altitude,er_velocity,er_altitude,predicted_apogee,trigger_achieved,fins_retracted,er_apogee_pred
1462.481452,17.40,8.49,141.82,0.12,-0.74,0.93,99.76,431.03,1,-2.66,431.22,-5.86,431.78,431.03,0,0,431.03
1462.563783,21.17,10.16,145.00,-0.06,-0.67,0.61,99.77,427.72,1,-3.04,431.03,0.65,431.71,427.72,0,0,427.62
1462.569088,21.37,10.23,145.14,-0.07,-0.67,0.60,99.76,429.93,1,-3.16,430.95,1.45,431.65,429.93,0,0,429.91
1462.579426,21.96,10.38,145.48,-0.08,-0.68,0.59,99.76,429.93,1,-3.26,430.87,-4.73,431.57,429.93,0,0,429.93
1462.589070,22.16,10.42,145.56,-0.08,-0.69,0.59,99.77,427.72,1,-3.60,430.69,-8.85,431.44,427.72,0,0,427.72
1462.671586,25.30,10.36,145.40,-0.07,-0.79,0.64,99.76,429.93,1,-3.68,430.62,-4.82,431.36,429.93,0,0,429.93
1462.676424,25.50,10.35,145.42,-0.07,-0.79,0.65,99.75,434.08,1,-3.30,430.75,-1.34,431.42,434.08,0,0,434.08
1462.681252,25.91,10.32,145.48,-0.06,-0.79,0.68,99.76,429.93,1,-3.39,430.68,-2.10,431.40,429.93,0,0,429.93
1462.690914,25.91,10.32,145.48,-0.06,-0.79,0.68,99.76,429.93,1,-3.47,430.61,-6.11,431.34,429.93,0,0,429.93
1462.773985,29.12,10.48,146.88,0.02,-0.69,0.80,99.76,429.93,1,-3.54,430.55,0.36,431.26,429.93,0,0,429.80
1462.778837,29.31,10.51,147.01,0.03,-0.69,0.79,99.76,431.03,1,-3.48,430.53,-1.70,431.19,431.03,0,0,431.03
1462.788525,29.90,10.60,147.38,0.04,-0.68,0.79,99.76,431.03,1,-3.42,430.52,-3.86,431.13,431.03,0,0,431.03
1462.798336,29.90,10.60,147.38,0.04,-0.68,0.79,99.76,431.03,1,-3.36,430.52,-6.25,431.07,431.03,0,0,431.03
1462.887840,33.61,11.18,148.41,0.16,-0.57,0.81,99.76,431.03,1,-3.30,430.51,2.45,431.01,431.03,0,0,431.12
1462.898125,34.10,11.22,148.39,0.17,-0.57,0.82,99.75,434.08,1,-2.91,430.64,12.36,431.01,434.08,0,0,436.44
1462.907884,34.25,11.23,148.38,0.17,-0.57,0.81,99.76,431.03,1,-2.86,430.63,2.28,430.95,431.03,0,0,431.10
1462.995336,36.58,11.35,148.35,0.20,-0.63,0.77,99.76,431.03,1,-2.82,430.63,-1.11,430.89,431.03,0,0,431.03
1463.000740,36.70,11.33,148.31,0.19,-0.64,0.77,99.77,426.61,1,-3.25,430.41,-4.01,430.82,426.61,0,0,426.61
1463.010384,36.95,11.29,148.21,0.20,-0.65,0.78,99.76,431.03,1,-3.18,430.41,1.63,430.76,431.03,0,0,431.04
1463.103064,38.98,10.34,146.28,0.18,-0.69,0.81,99.76,431.03,1,-3.11,430.41,-2.27,430.76,431.03,0,0,431.03
1463.107934,39.09,10.26,146.19,0.18,-0.69,0.81,99.75,434.08,1,-2.70,430.55,7.30,430.82,434.08,0,0,434.82
1463.117982,39.19,10.17,146.11,0.19,-0.68,0.83,99.76,429.93,1,-2.77,430.49,0.00,430.82,429.93,0,0,429.93
1463.205599,40.83,8.64,145.11,0.17,-0.48,0.87,99.76,431.03,1,-2.71,430.49,1.28,430.85,431.03,0,0,431.00
1463.210968,40.92,8.55,145.12,0.17,-0.47,0.87,99.75,434.08,1,-2.31,430.63,4.83,430.85,434.08,0,0,434.40
1463.220612,41.10,8.38,145.15,0.18,-0.46,0.87,99.76,431.03,1,-2.27,430.63,0.72,430.81,431.03,0,0,430.95
1463.318545,42.70,7.06,143.70,0.23,-0.43,0.82,99.76,431.03,1,-2.22,430.63,2.15,430.75,431.03,0,0,431.09
1463.328229,42.79,7.01,143.59,0.23,-0.44,0.82,99.76,431.03,1,-2.17,430.63,2.15,430.69,431.03,0,0,431.09
1463.415919,45.31,6.47,141.69,0.19,-0.65,0.75,99.77,427.72,1,-2.49,430.47,-6.14,430.56,427.72,0,0,427.72
1463.420748,45.62,6.47,141.57,0.18,-0.66,0.77,99.75,434.08,1,-2.09,430.61,2.97,430.58,434.08,0,0,434.21
1463.430421,45.78,6.47,141.52,0.19,-0.67,0.78,99.76,431.03,1,-2.04,430.61,0.00,430.54,431.03,0,0,431.03
1463.517761,48.94,6.72,140.39,0.17,-1.01,0.97,99.76,431.03,1,-2.00,430.61,8.12,430.54,431.03,0,0,432.02
1463.532288,49.80,6.82,139.73,0.15,-1.08,0.94,99.76,429.93,1,-2.07,430.56,-4.90,430.52,429.93,0,0,429.93
1463.615337,53.41,6.40,135.72,0.18,-1.07,1.03,99.76,431.03,1,-2.02,430.57,1.28,430.52,431.03,0,0,431.00
1463.620166,53.66,6.33,135.39,0.18,-1.05,1.05,99.75,432.97,1,-1.75,430.66,2.15,430.50,432.97,0,0,433.02
1463.629809,54.39,6.11,134.45,0.18,-1.00,1.06,99.77,427.72,1,-2.07,430.50,2.59,430.43,427.72,0,0,427.81
1463.640321,54.63,6.03,134.14,0.18,-1.01,1.06,99.76,431.03,1,-2.01,430.51,-4.70,430.52,431.03,0,0,431.03
1463.728829,58.68,4.47,128.76,0.20,-1.02,1.00,99.76,431.03,1,-1.95,430.51,-1.88,430.61,431.03,0,0,431.03
1463.738476,59.11,4.33,128.23,0.19,-0.94,1.08,99.75,432.97,1,-1.68,430.61,5.85,430.59,432.97,0,0,433.50
1463.748177,59.11,4.33,128.23,0.19,-0.94,1.08,99.75,432.97,1,-1.42,430.70,3.49,430.56,432.97,0,0,433.02
1463.836850,61.89,3.78,122.07,0.13,-0.71,0.50,99.73,437.39,1,-0.69,431.00,6.25,430.76,437.39,0,0,438.00
1463.841915,62.23,3.71,121.29,0.13,-0.67,0.49,99.75,434.08,1,-0.35,431.14,7.46,430.88,434.08,0,0,434.87
1463.851582,62.23,3.71,121.29,0.13,-0.67,0.49,99.75,434.08,1,-0.03,431.27,-2.69,430.97,434.08,0,0,434.08
1463.941642,64.88,2.88,120.55,0.12,-0.58,0.48,99.76,429.93,1,-0.18,431.21,1.77,430.97,429.93,0,0,429.94
1463.951318,65.07,2.76,120.63,0.08,-0.54,0.49,99.76,431.03,1,-0.20,431.20,-2.86,430.99,431.03,0,0,431.03
1463.960960,65.07,2.76,120.63,0.08,-0.54,0.49,99.76,431.03,1,-0.22,431.19,1.29,431.06,431.03,0,0,431.00
1464.054019,65.43,2.36,118.81,0.08,-0.47,0.17,99.75,432.97,1,-0.02,431.27,1.18,431.12,432.97,0,0,432.92
1464.058847,65.50,2.35,118.77,0.08,-0.45,0.17,99.75,434.08,1,0.28,431.40,4.86,431.24,433.94,0,0,434.40
1464.068493,65.50,2.35,118.77,0.08,-0.45,0.17,99.75,434.08,1,0.57,431.53,8.83,431.37,433.97,0,0,435.28
1464.157111,66.25,1.82,119.85,0.06,-0.59,0.22,99.75,434.08,1,0.85,431.65,-0.21,431.43,434.00,0,0,434.08
1464.161940,66.25,1.82,119.85,0.06,-0.59,0.22,99.75,434.08,1,1.11,431.78,0.65,431.43,434.03,0,0,433.98
1464.172027,66.36,1.76,120.12,0.07,-0.57,0.31,99.76,431.03,1,1.03,431.75,-1.33,431.43,430.98,0,0,431.03
1464.254709,66.96,1.56,121.19,0.07,-0.71,0.45,99.75,434.08,1,1.29,431.87,2.91,431.56,434.04,0,0,434.21
1464.259570,67.00,1.57,121.29,0.06,-0.72,0.44,99.75,434.08,1,1.52,431.99,-4.96,431.64,434.07,0,0,434.08
1464.269279,67.03,1.58,121.39,0.05,-0.71,0.43,99.75,434.08,1,1.75,432.10,5.16,431.73,434.09,0,0,434.46
1464.278921,67.15,1.61,121.69,0.02,-0.67,0.38,99.75,434.08,1,1.96,432.21,2.91,431.85,434.11,0,0,434.21
1464.371627,67.64,1.72,123.53,0.05,-0.76,0.46,99.76,431.03,1,1.83,432.17,4.19,431.87,431.06,0,0,431.23
1464.381271,67.65,1.83,124.26,0.05,-0.76,0.41,99.75,434.08,1,2.04,432.28,5.64,431.87,434.12,0,0,434.56
1464.464636,67.65,1.98,124.94,0.02,-0.75,0.46,99.76,429.93,1,1.78,432.19,-3.96,431.87,429.95,0,0,429.93
1464.470096,67.65,1.98,124.94,0.02,-0.75,0.46,99.76,429.93,1,1.53,432.10,-3.65,431.87,429.92,0,0,429.93
1464.479798,67.69,2.00,125.12,0.04,-0.76,0.48,99.75,434.08,1,1.75,432.21,1.80,431.96,434.09,0,0,434.09
1464.489462,67.71,2.01,125.21,0.04,-0.78,0.49,99.75,434.08,1,1.95,432.31,3.94,432.02,434.11,0,0,434.22
1464.578334,67.52,2.16,124.37,0.05,-0.89,0.42,99.75,434.08,1,2.14,432.41,3.36,432.08,434.13,0,0,434.10
1464.588022,67.46,2.20,124.21,0.04,-0.82,0.42,99.76,431.03,1,1.99,432.37,-2.54,432.08,431.07,0,0,431.03
1464.597874,67.44,2.21,124.19,0.04,-0.81,0.42,99.76,431.03,1,1.84,432.32,5.98,432.08,431.06,0,0,431.59
1464.686857,67.29,2.42,125.49,0.08,-0.80,0.48,99.75,434.08,1,2.03,432.42,0.00,432.08,434.12,0,0,434.08
1464.691690,67.26,2.44,125.58,0.08,-0.81,0.47,99.75,434.08,1,2.21,432.52,2.89,432.14,434.14,0,0,434.20
1464.701338,67.24,2.46,125.66,0.07,-0.81,0.47,99.75,434.08,1,2.38,432.61,1.06,432.20,434.15,0,0,434.02
1464.790184,67.24,2.52,125.14,0.06,-0.82,0.54,99.75,434.08,1,2.53,432.70,1.06,432.35,434.17,0,0,434.02
1464.800470,67.26,2.53,125.02,0.06,-0.81,0.54,99.75,434.08,1,2.68,432.79,-0.21,432.41,434.18,0,0,434.08
1464.810189,67.28,2.54,124.99,0.06,-0.81,0.54,99.75,434.08,1,2.82,432.88,-2.87,432.47,434.20,0,0,434.08
1464.898276,67.53,2.52,125.23,0.07,-0.84,0.55,99.75,434.08,1,2.94,432.96,4.78,432.47,434.21,0,0,434.39
1464.907967,67.58,2.51,125.40,0.07,-0.85,0.55,99.75,434.08,1,3.06,433.04,4.74,432.55,434.22,0,0,434.38
1464.918784,67.58,2.51,125.40,0.07,-0.85,0.55,99.75,434.08,1,3.17,433.12,-1.07,432.62,434.23,0,0,434.08
1465.006360,67.84,2.51,126.06,0.07,-0.79,0.56,99.75,434.08,1,3.27,433.19,2.93,432.62,434.09,0,0,434.21
1465.011250,67.85,2.51,126.07,0.07,-0.78,0.57,99.75,434.08,1,3.37,433.27,1.27,432.68,434.11,0,0,434.04
1465.020966,67.86,2.50,126.06,0.07,-0.77,0.57,99.75,434.08,1,3.45,433.34,3.51,432.74,434.12,0,0,434.13
1465.104809,67.66,2.44,125.21,0.05,-0.68,0.46,99.76,431.03,1,3.20,433.26,-2.93,432.74,431.19,0,0,431.03
1465.110299,67.63,2.44,125.17,0.05,-0.67,0.44,99.76,431.03,1,2.95,433.19,-7.04,432.80,431.17,0,0,431.03
1465.119990,67.54,2.43,125.03,0.05,-0.62,0.38,99.75,434.08,1,3.04,433.26,0.00,432.80,434.22,0,0,434.08
1465.129675,67.54,2.43,125.03,0.05,-0.62,0.38,99.75,434.08,1,3.13,433.32,2.93,432.86,434.23,0,0,434.21
1465.221829,67.03,2.31,122.51,-0.02,-0.51,0.28,99.76,431.03,1,2.88,433.25,-3.52,432.86,431.16,0,0,431.03
1465.231540,67.03,2.31,122.51,-0.02,-0.51,0.28,99.76,431.03,1,2.63,433.17,-3.53,432.89,431.14,0,0,431.03
1465.319788,66.31,2.16,119.25,0.06,-0.54,0.20,99.76,431.03,1,2.40,433.10,-2.98,432.89,431.11,0,0,431.03
1465.329453,66.25,2.11,119.17,0.05,-0.55,0.22,99.75,434.08,1,2.50,433.16,0.00,432.91,434.16,0,0,434.08
1465.339122,66.22,2.08,119.15,0.05,-0.58,0.24,99.75,434.08,1,2.60,433.23,2.89,433.04,434.17,0,0,434.20
1465.432208,65.95,1.54,119.77,0.06,-0.83,0.31,99.76,431.03,1,2.35,433.15,-2.96,433.04,431.11,0,0,431.03
1465.441851,65.97,1.49,119.72,0.05,-0.88,0.34,99.76,431.03,1,2.12,433.08,1.07,433.04,431.08,0,0,430.98
1465.534163,67.07,0.88,120.25,0.02,-0.88,0.50,99.75,434.08,1,2.23,433.14,3.87,433.06,434.14,0,0,434.21
1465.538990,67.07,0.88,120.25,0.02,-0.88,0.50,99.75,434.08,1,2.33,433.21,0.00,433.08,434.15,0,0,434.08
1465.548665,67.24,0.84,120.37,-0.00,-0.91,0.51,99.75,434.08,1,2.42,433.27,3.43,433.01,434.16,0,0,434.12
1465.650698,68.90,0.50,122.39,0.01,-0.78,0.70,99.75,434.08,1,2.50,433.33,-0.07,433.01,434.16,0,0,434.08
1465.739148,69.90,0.07,126.19,0.05,-1.10,0.83,99.76,431.03,1,2.25,433.25,-2.46,432.95,431.10,0,0,431.03
1465.748849,69.99,0.04,126.88,0.05,-1.13,0.81,99.75,434.08,1,2.34,433.31,2.91,433.04,434.15,0,0,434.21
1465.758496,70.12,-0.03,127.89,0.06,-1.26,0.88,99.76,431.03,1,2.09,433.22,0.00,433.04,431.08,0,0,431.03
1465.852336,70.88,-0.07,133.60,0.05,-1.60,1.27,99.76,431.03,1,1.84,433.14,-2.87,433.04,431.06,0,0,431.03
1465.861989,71.03,-0.01,134.10,0.07,-1.65,1.25,99.76,431.03,1,1.61,433.06,-2.87,433.00,431.03,0,0,431.03
1465.951560,72.14,0.47,131.22,0.09,-1.29,1.02,99.75,434.08,1,1.72,433.12,-2.87,433.00,434.09,0,0,434.08
1465.961264,72.19,0.50,130.94,0.10,-1.31,0.99,99.76,431.03,1,1.49,433.04,-2.44,432.94,431.02,0,0,431.03
1465.970905,72.34,0.60,130.08,0.12,-1.32,0.93,99.75,434.08,1,1.60,433.11,2.82,432.94,434.07,0,0,434.20
1466.058536,73.71,0.98,125.59,0.01,-0.96,0.76,99.75,434.08,1,1.71,433.17,-0.38,432.94,434.09,0,0,434.08
1466.068307,73.88,0.99,125.52,-0.01,-0.94,0.77,99.76,431.03,1,1.47,433.08,-5.70,432.94,431.02,0,0,431.03
1466.078026,74.09,0.96,125.58,-0.05,-0.96,0.78,99.76,431.03,1,1.25,433.00,-2.82,432.88,431.00,0,0,431.03
1466.172015,74.78,0.78,123.19,0.10,-0.53,0.58,99.75,434.08,1,1.36,433.06,0.00,432.88,434.05,0,0,434.08
1466.181667,74.78,0.74,122.36,0.06,-0.41,0.54,99.75,434.08,1,1.47,433.12,0.00,432.88,434.06,0,0,434.08
1466.270706,74.75,1.01,121.98,0.14,-0.23,0.31,99.75,434.08,1,1.57,433.18,2.86,432.88,434.07,0,0,434.20
1466.280397,74.80,1.13,122.25,0.15,-0.13,0.32,99.76,431.03,1,1.34,433.10,-2.86,432.88,431.01,0,0,431.03
1466.287703,74.83,1.20,122.43,0.13,-0.09,0.32,99.75,434.08,1,1.44,433.15,5.26,432.88,434.06,0,0,434.48
1466.385519,74.68,1.61,123.32,0.09,-0.25,0.20,99.76,431.03,1,1.21,433.07,-2.38,432.90,430.99,0,0,431.03
1466.390370,74.67,1.61,123.40,0.09,-0.25,0.20,99.75,434.08,1,1.32,433.13,0.77,432.98,434.05,0,0,433.99
1466.483429,73.90,1.93,124.61,0.07,-0.95,0.41,99.76,431.03,1,1.09,433.04,-2.86,432.92,430.98,0,0,431.03
1466.488253,73.87,1.97,124.71,0.08,-0.97,0.43,99.75,434.08,1,1.20,433.10,5.00,432.92,434.03,0,0,434.43
1466.498030,73.81,2.11,124.94,0.09,-0.88,0.46,99.76,431.03,1,0.97,433.02,-2.89,432.86,430.97,0,0,431.03
1466.591156,73.50,2.52,126.18,0.07,-0.75,0.62,99.75,434.08,1,1.09,433.08,0.00,432.92,434.02,0,0,434.08
1466.600801,73.46,2.54,126.42,0.08,-0.78,0.62,99.75,434.08,1,1.20,433.13,2.86,432.98,434.03,0,0,434.20
1466.694725,73.10,2.75,126.57,0.09,-0.85,0.58,99.76,431.03,1,0.97,433.05,0.00,432.92,430.97,0,0,431.03
1466.699549,73.09,2.77,126.62,0.09,-0.84,0.59,99.76,431.03,1,0.75,432.96,-2.88,432.86,430.95,0,0,431.03
1466.709233,73.06,2.82,126.74,0.08,-0.82,0.61,99.75,434.08,1,0.87,433.02,0.00,432.86,434.00,0,0,434.08
1466.804911,72.81,3.41,128.42,0.07,-0.73,0.63,99.75,434.08,1,0.98,433.08,0.00,432.86,434.01,0,0,434.08
1466.809732,72.80,3.44,128.46,0.07,-0.72,0.63,99.75,434.08,1,1.09,433.13,2.87,432.86,434.02,0,0,434.20
1466.902548,72.14,3.70,127.82,0.07,-0.77,0.53,99.75,434.08,1,1.19,433.19,-2.42,432.86,434.03,0,0,434.08
1466.912203,71.98,3.76,127.68,0.08,-0.77,0.51,99.75,434.08,1,1.29,433.24,5.66,432.86,434.04,0,0,434.56
1467.004824,71.00,4.06,127.88,0.11,-0.74,0.54,99.75,432.97,1,1.25,433.24,-3.29,432.84,432.93,0,0,432.97
1467.009664,71.00,4.06,127.88,0.11,-0.74,0.54,99.75,432.97,1,1.22,433.24,4.24,432.81,432.93,0,0,433.17
1467.019373,70.87,4.08,127.95,0.09,-0.80,0.55,99.75,432.97,1,1.19,433.24,-1.04,432.79,432.93,0,0,432.97
1467.389585,67.36,4.70,129.18,0.09,-0.74,0.54,99.77,427.72,1,0.59,432.99,0.57,432.67,427.61,0,0,427.61
1467.486763,66.15,4.98,130.37,0.10,-0.75,0.57,99.75,434.08,1,0.71,433.05,-2.78,432.67,433.99,0,0,434.08
1467.491619,66.15,4.98,130.37,0.10,-0.75,0.57,99.75,434.08,1,0.82,433.10,2.41,432.73,434.00,0,0,434.16
1467.584300,65.70,4.80,129.02,0.14,-0.84,0.59,99.75,434.08,1,0.92,433.16,1.71,432.79,434.01,0,0,434.09
1467.589120,65.69,4.80,128.97,0.14,-0.84,0.59,99.76,431.03,1,0.69,433.07,-2.39,432.73,430.94,0,0,431.03
1467.598758,65.69,4.80,128.97,0.14,-0.84,0.59,99.76,431.03,1,0.47,432.98,-1.71,432.67,430.92,0,0,431.03
1467.692023,65.57,4.91,128.94,0.14,-0.74,0.60,99.75,434.08,1,0.59,433.03,2.41,432.73,433.97,0,0,434.16
1467.696854,65.57,4.91,128.94,0.14,-0.74,0.60,99.75,434.08,1,0.70,433.09,0.00,432.79,433.98,0,0,434.08
1467.701832,65.57,4.91,128.94,0.14,-0.74,0.60,99.75,434.08,1,0.81,433.14,0.00,432.85,434.00,0,0,434.08
1467.794933,65.27,5.01,127.74,0.13,-0.75,0.61,99.77,426.61,1,0.09,432.84,-4.23,432.70,426.46,0,0,426.61
1467.799779,65.27,5.01,127.74,0.13,-0.75,0.61,99.77,426.61,1,-0.59,432.55,-1.59,432.55,426.61,0,0,426.61
1467.809542,65.25,5.01,127.66,0.13,-0.75,0.61,99.76,431.03,1,-0.75,432.48,-1.98,432.55,431.03,0,0,431.03
1467.908513,65.05,4.96,125.68,0.09,-0.82,0.50,99.75,434.08,1,-0.58,432.54,2.17,432.61,434.08,0,0,434.13
1467.918476,65.05,4.93,125.45,0.08,-0.82,0.50,99.75,434.08,1,-0.41,432.61,5.13,432.61,434.08,0,0,434.46
1468.006802,64.98,4.80,124.56,0.15,-0.78,0.51,99.76,431.03,1,-0.58,432.53,-4.76,432.55,431.03,0,0,431.03
1468.012070,64.98,4.80,124.56,0.15,-0.78,0.51,99.76,431.03,1,-0.74,432.46,-2.92,432.49,431.03,0,0,431.03
1468.021748,64.94,4.79,124.59,0.14,-0.80,0.53,99.76,431.03,1,-0.90,432.38,-1.95,432.43,431.03,0,0,431.03
1468.115226,64.39,4.88,125.36,0.10,-0.88,0.50,99.76,431.03,1,-1.04,432.31,0.00,432.43,431.03,0,0,431.03
1468.120052,64.39,4.88,125.36,0.10,-0.88,0.50,99.76,431.03,1,-1.18,432.24,-1.54,432.37,431.03,0,0,431.03
1468.129693,64.38,4.90,125.54,0.11,-0.89,0.53,99.76,431.03,1,-1.31,432.17,-3.47,432.37,431.03,0,0,431.03
1468.219177,64.41,5.05,124.98,0.08,-0.81,0.48,99.76,431.03,1,-1.44,432.11,-1.38,432.37,431.03,0,0,431.03
1468.230200,64.42,5.06,124.94,0.09,-0.81,0.48,99.75,434.08,1,-1.22,432.19,0.00,432.43,434.08,0,0,434.08
1468.327526,65.15,5.19,124.66,0.08,-0.76,0.44,99.75,434.08,1,-1.01,432.26,7.01,432.43,434.08,0,0,434.73
1468.332354,65.20,5.19,124.62,0.09,-0.77,0.43,99.75,434.08,1,-0.81,432.34,3.22,432.49,434.08,0,0,434.08
1468.421995,66.34,5.28,123.91,0.08,-0.82,0.50,99.75,434.08,1,-0.62,432.41,-1.68,432.49,434.08,0,0,434.08
1468.431692,66.41,5.30,123.93,0.08,-0.81,0.50,99.75,434.08,1,-0.44,432.48,-1.69,432.49,434.08,0,0,434.08
1468.441347,66.53,5.36,124.01,0.09,-0.78,0.49,99.75,432.97,1,-0.39,432.50,-0.45,432.53,432.97,0,0,432.97
1468.533860,67.41,5.73,125.54,0.08,-0.77,0.50,99.76,431.03,1,-0.55,432.43,0.61,432.53,431.03,0,0,430.93
1468.538705,67.41,5.73,125.54,0.08,-0.77,0.50,99.76,431.03,1,-0.70,432.36,-0.98,432.47,431.03,0,0,431.03
1468.549419,67.55,5.73,125.60,0.08,-0.79,0.51,99.76,431.03,1,-0.84,432.29,2.66,432.41,431.03,0,0,431.14
1468.642999,68.64,5.31,125.36,0.12,-0.89,0.56,99.75,434.08,1,-0.65,432.37,0.04,432.41,434.08,0,0,433.92
1468.647823,68.71,5.28,125.36,0.12,-0.88,0.56,99.75,434.08,1,-0.46,432.44,0.44,432.47,434.08,0,0,433.96
1468.658035,68.93,5.19,125.36,0.13,-0.86,0.56,99.76,431.03,1,-0.61,432.37,-2.84,432.41,431.03,0,0,431.03
1468.760299,69.73,4.72,125.92,0.10,-0.71,0.56,99.75,434.08,1,-0.43,432.44,2.81,432.47,434.08,0,0,434.20
1468.863957,69.26,4.12,127.84,0.08,-0.93,0.67,99.75,434.08,1,-0.25,432.52,0.00,432.47,434.08,0,0,434.08
1468.951624,68.33,3.73,126.93,0.08,-0.70,0.48,99.76,429.93,1,-0.53,432.39,-3.32,432.44,429.93,0,0,429.93
1468.961353,68.29,3.67,126.86,0.08,-0.70,0.48,99.75,434.08,1,-0.35,432.47,0.00,432.44,434.08,0,0,434.08
1468.971135,68.27,3.63,126.82,0.08,-0.71,0.48,99.75,434.08,1,-0.17,432.54,0.00,432.50,434.08,0,0,434.08
1469.063421,68.09,2.99,125.40,0.11,-0.78,0.52,99.75,434.08,1,-0.00,432.61,5.95,432.50,434.08,0,0,434.62
1469.068245,68.03,2.94,125.28,0.11,-0.79,0.50,99.76,431.03,1,-0.17,432.53,4.36,432.44,431.03,0,0,431.26
1469.077948,67.95,2.86,125.15,0.11,-0.80,0.49,99.75,434.08,1,-0.00,432.60,4.33,432.50,434.08,0,0,434.30
1469.170866,67.49,2.55,125.03,0.08,-0.93,0.51,99.75,434.08,1,0.16,432.67,-0.03,432.57,433.93,0,0,434.08
1469.180550,67.43,2.52,125.00,0.06,-0.90,0.51,99.76,429.93,1,-0.14,432.55,-3.33,432.48,429.93,0,0,429.93
1469.269439,67.17,2.55,125.96,0.09,-0.73,0.55,99.76,429.93,1,-0.43,432.42,-3.31,432.40,429.93,0,0,429.93
1469.279423,67.12,2.57,126.18,0.08,-0.72,0.56,99.75,432.97,1,-0.37,432.44,1.53,432.38,432.97,0,0,432.96
1469.289172,67.03,2.59,126.55,0.09,-0.71,0.57,99.75,434.08,1,-0.19,432.52,4.84,432.38,434.08,0,0,434.40
1469.381802,66.48,2.77,128.15,0.08,-0.83,0.59,99.76,431.03,1,-0.35,432.45,-2.45,432.32,431.03,0,0,431.03
1469.391956,66.46,2.78,128.10,0.08,-0.81,0.58,99.75,434.08,1,-0.17,432.52,2.38,432.34,434.08,0,0,434.15
1469.489481,66.57,2.82,127.64,0.08,-0.81,0.55,99.75,434.08,1,-0.00,432.59,5.93,432.36,434.08,0,0,434.62
1469.499188,66.65,2.80,127.65,0.09,-0.80,0.56,99.75,434.08,1,0.16,432.66,-0.75,432.38,433.93,0,0,434.08
1469.597872,67.59,2.46,126.60,0.09,-0.79,0.57,99.75,434.08,1,0.31,432.73,0.00,432.51,433.95,0,0,434.08
1469.612358,67.62,2.45,126.50,0.09,-0.79,0.57,99.76,431.03,1,0.13,432.65,-2.77,432.45,430.89,0,0,431.03
1469.708401,67.99,2.47,124.62,0.06,-0.87,0.51,99.75,434.08,1,0.28,432.72,2.38,432.45,433.94,0,0,434.15
1469.718091,68.00,2.46,124.53,0.06,-0.89,0.52,99.75,434.08,1,0.43,432.78,-2.35,432.45,433.96,0,0,434.08
1469.820079,68.19,2.40,122.54,0.10,-0.73,0.48,99.75,434.08,1,0.57,432.85,0.00,432.51,433.97,0,0,434.08
1469.922584,67.31,2.47,122.86,0.09,-0.94,0.48,99.75,432.97,1,0.58,432.86,2.81,432.55,432.87,0,0,433.09
1470.020492,66.59,2.52,122.88,0.09,-0.75,0.44,99.76,429.93,1,0.26,432.73,-0.85,432.47,429.79,0,0,429.93
1470.030221,66.54,2.46,123.08,0.09,-0.81,0.47,99.75,434.08,1,0.41,432.79,-0.02,432.47,433.96,0,0,434.08
1470.127387,66.39,1.94,122.40,0.07,-0.91,0.51,99.75,432.97,1,0.43,432.81,0.66,432.44,432.85,0,0,432.87
1470.142341,66.37,1.89,122.12,0.07,-0.90,0.51,99.75,434.08,1,0.57,432.87,2.00,432.59,433.97,0,0,434.11
1470.240204,65.55,1.73,120.98,0.05,-0.79,0.46,99.76,431.03,1,0.36,432.79,-3.86,432.68,430.91,0,0,431.03
1470.249918,65.55,1.73,120.98,0.05,-0.79,0.46,99.76,431.03,1,0.17,432.71,0.07,432.68,430.89,0,0,430.88
1470.362470,64.16,2.27,122.83,0.00,-0.94,0.43,99.73,437.39,1,0.68,432.93,1.92,432.75,437.30,0,0,437.43
1470.454885,64.58,2.43,120.71,0.05,-0.78,0.44,99.75,434.08,1,0.81,432.99,0.00,432.75,434.00,0,0,434.08
1470.460295,64.61,2.44,120.60,0.06,-0.76,0.44,99.75,434.08,1,0.93,433.05,5.00,432.81,434.01,0,0,434.43
1470.469951,64.69,2.46,120.31,0.07,-0.74,0.44,99.76,431.03,1,0.70,432.96,-4.33,432.81,430.94,0,0,431.03
1470.567063,64.62,2.41,120.91,0.12,-0.84,0.46,99.74,436.29,1,1.07,433.13,1.30,432.91,436.23,0,0,436.26
1470.571893,64.61,2.39,121.02,0.12,-0.86,0.45,99.75,434.08,1,1.17,433.18,0.00,432.97,434.03,0,0,434.08
1470.670334,64.97,2.17,121.41,0.03,-0.93,0.44,99.76,431.03,1,0.93,433.09,0.73,432.97,430.97,0,0,430.95
1470.679976,65.18,2.15,121.29,0.03,-0.89,0.46,99.75,434.08,1,1.04,433.15,2.49,433.04,434.02,0,0,434.16
1470.778012,65.71,2.15,122.97,0.09,-0.71,0.56,99.76,431.03,1,0.81,433.06,-4.47,433.04,430.95,0,0,431.03
1470.792477,65.63,2.11,123.19,0.06,-0.75,0.56,99.76,431.03,1,0.59,432.97,0.99,432.97,430.93,0,0,430.97
1470.886623,64.21,2.24,122.42,0.08,-0.85,0.53,99.73,437.39,1,1.07,433.18,4.00,433.04,437.34,0,0,437.55
1470.891940,64.03,2.28,122.32,0.08,-0.89,0.52,99.75,434.08,1,1.16,433.23,2.98,433.04,434.03,0,0,434.21
