5464.88,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.89,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.32,552.62,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.90,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.69,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.91,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.92,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.93,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.94,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.95,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.96,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.97,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.98,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.99,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.00,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.01,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.02,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.03,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.04,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.05,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.06,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.07,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.08,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.09,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.10,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.11,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.12,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.13,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.14,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.15,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.16,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.17,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.18,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.19,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.20,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.21,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.22,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.23,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.24,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.25,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.26,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.27,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.28,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.29,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.30,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.31,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.32,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.33,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.34,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.35,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.36,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.37,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5465.38,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
